Decision Tree,0.9327629834919869,0.9319196428571429,0.06624770882429956,0.93,0.9328359670164217
Random Forest,0.9591517050247018,0.9662946428571428,0.04922754647813564,0.96,0.9918281302603524
Gradient Boosting,0.957223761899024,0.9638392857142857,0.05053678973553286,0.96,0.9908514581696781
AdaBoost,0.9340884443908904,0.9287946428571429,0.05970149253731343,0.93,0.9809390839505481
Bagging,0.9573442583443789,0.9642857142857143,0.050798638387012304,0.96,0.9897963776044589
Naïve Bayes,0.5959754187251476,0.27700892857142856,0.029850746268656716,0.55,0.8792886191691917
